country,year,duration_std,total_value,value,percent_of_total,continent
Latvia,2021,0-1,4643,149,0.03209132026706871,Europe
Latvia,2021,1-2,4643,236,0.050829205255222915,Europe
Latvia,2021,10+,4643,2387,0.514107258238208,Europe
Latvia,2021,3-4,4643,630,0.13568813267284083,Europe
Latvia,2021,5-9,4643,1241,0.2672840835666595,Europe
Latvia,2022,0-1,5407,187,0.034584797484742004,Europe
Latvia,2022,1-2,5407,278,0.05141483262437581,Europe
Latvia,2022,10+,5407,2752,0.5089698538931016,Europe
Latvia,2022,3-4,5407,705,0.1303865359718883,Europe
Latvia,2022,5-9,5407,1485,0.27464398002589235,Europe
Latvia,2023,0-1,5312,216,0.04066265060240964,Europe
Latvia,2023,1-2,5312,258,0.048569277108433735,Europe
Latvia,2023,10+,5312,2739,0.515625,Europe
Latvia,2023,3-4,5312,626,0.11784638554216867,Europe
Latvia,2023,5-9,5312,1473,0.27729668674698793,Europe
Liechtenstein,1995,0-1,37,0,0,Europe
Liechtenstein,1995,10+,37,23,0.6216216216216216,Europe
Liechtenstein,1995,5-9,37,14,0.3783783783783784,Europe
Liechtenstein,1996,0-1,43,0,0,Europe
Liechtenstein,1996,10+,43,33,0.7674418604651163,Europe
Liechtenstein,1996,5-9,43,10,0.23255813953488372,Europe
Liechtenstein,1997,0-1,64,0,0,Europe
Liechtenstein,1997,10+,64,44,0.6875,Europe
Liechtenstein,1997,5-9,64,20,0.3125,Europe
Liechtenstein,2000,0-1,126,2,0.015873015873015872,Europe
Liechtenstein,2000,1-2,126,3,0.023809523809523808,Europe
Liechtenstein,2000,10+,126,68,0.5396825396825397,Europe
Liechtenstein,2000,3-4,126,13,0.10317460317460317,Europe
Liechtenstein,2000,5-9,126,40,0.31746031746031744,Europe
Liechtenstein,2001,1-2,82,1,0.012195121951219513,Europe
Liechtenstein,2001,10+,82,54,0.6585365853658537,Europe
Liechtenstein,2001,3-4,82,4,0.04878048780487805,Europe
Liechtenstein,2001,5-9,82,23,0.2804878048780488,Europe
Liechtenstein,2002,0-1,99,5,0.050505050505050504,Europe
Liechtenstein,2002,1-2,99,3,0.030303030303030304,Europe
Liechtenstein,2002,10+,99,46,0.46464646464646464,Europe
Liechtenstein,2002,3-4,99,12,0.12121212121212122,Europe
Liechtenstein,2002,5-9,99,33,0.3333333333333333,Europe
Liechtenstein,2004,0-1,101,3,0.0297029702970297,Europe
Liechtenstein,2004,1-2,101,4,0.039603960396039604,Europe
Liechtenstein,2004,10+,101,63,0.6237623762376238,Europe
Liechtenstein,2004,3-4,101,8,0.07920792079207921,Europe
Liechtenstein,2004,5-9,101,23,0.22772277227722773,Europe
Liechtenstein,2007,0-1,97,5,0.05154639175257732,Europe
Liechtenstein,2007,1-2,97,9,0.09278350515463918,Europe
Liechtenstein,2007,10+,97,43,0.44329896907216493,Europe
Liechtenstein,2007,3-4,97,9,0.09278350515463918,Europe
Liechtenstein,2007,5-9,97,31,0.31958762886597936,Europe
Liechtenstein,2011,0-1,91,3,0.03296703296703297,Europe
Liechtenstein,2011,1-2,91,5,0.054945054945054944,Europe
Liechtenstein,2011,10+,91,45,0.4945054945054945,Europe
Liechtenstein,2011,3-4,91,7,0.07692307692307693,Europe
Liechtenstein,2011,5-9,91,22,0.24175824175824176,Europe
Liechtenstein,2012,0-1,87,7,0.08045977011494253,Europe
Liechtenstein,2012,1-2,87,4,0.04597701149425287,Europe
Liechtenstein,2012,10+,87,39,0.4482758620689655,Europe
Liechtenstein,2012,3-4,87,6,0.06896551724137931,Europe
Liechtenstein,2012,5-9,87,31,0.3563218390804598,Europe
Liechtenstein,2013,1-2,75,6,0.08,Europe
Liechtenstein,2013,10+,75,40,0.5333333333333333,Europe
Liechtenstein,2013,3-4,75,3,0.04,Europe
Liechtenstein,2013,5-9,75,22,0.29333333333333333,Europe
Liechtenstein,2014,1-2,82,8,0.0975609756097561,Europe
Liechtenstein,2014,10+,82,43,0.524390243902439,Europe
Liechtenstein,2014,3-4,82,6,0.07317073170731707,Europe
Liechtenstein,2014,5-9,82,20,0.24390243902439024,Europe
Liechtenstein,2015,1-2,98,3,0.030612244897959183,Europe
Liechtenstein,2015,10+,98,55,0.5612244897959183,Europe
Liechtenstein,2015,3-4,98,11,0.11224489795918367,Europe
Liechtenstein,2015,5-9,98,29,0.29591836734693877,Europe
Liechtenstein,2016,1-2,81,4,0.04938271604938271,Europe
Liechtenstein,2016,10+,81,46,0.5679012345679012,Europe
Liechtenstein,2016,3-4,81,8,0.09876543209876543,Europe
Liechtenstein,2016,5-9,81,23,0.2839506172839506,Europe
Liechtenstein,2017,1-2,90,10,0.1111111111111111,Europe
Liechtenstein,2017,10+,90,47,0.5222222222222223,Europe
Liechtenstein,2017,3-4,90,7,0.07777777777777778,Europe
Liechtenstein,2017,5-9,90,26,0.28888888888888886,Europe
Liechtenstein,2018,1-2,74,2,0.02702702702702703,Europe
Liechtenstein,2018,10+,74,42,0.5675675675675675,Europe
Liechtenstein,2018,3-4,74,12,0.16216216216216217,Europe
Liechtenstein,2018,5-9,74,18,0.24324324324324326,Europe
Liechtenstein,2019,1-2,99,15,0.15151515151515152,Europe
Liechtenstein,2019,10+,99,50,0.5050505050505051,Europe
Liechtenstein,2019,3-4,99,9,0.09090909090909091,Europe
Liechtenstein,2019,5-9,99,24,0.24242424242424243,Europe
Lithuania,1995,0-1,10221,436,0.04265727423931122,Europe
Lithuania,1995,1-2,10221,617,0.06036591331572253,Europe
Lithuania,1995,10+,10221,4400,0.4304862537912142,Europe
Lithuania,1995,3-4,10221,1674,0.16378045201056649,Europe
Lithuania,1995,5-9,10221,3091,0.30241659328832793,Europe
Lithuania,1996,0-1,11311,475,0.04199451861020246,Europe
Lithuania,1996,1-2,11311,562,0.049686146229334274,Europe
Lithuania,1996,10+,11311,4987,0.440898240650694,Europe
Lithuania,1996,3-4,11311,1637,0.1447263725576872,Europe
Lithuania,1996,5-9,11311,3626,0.320572893643356,Europe
Lithuania,1997,0-1,11371,462,0.04062967197256178,Europe
Lithuania,1997,1-2,11371,586,0.05153460557558702,Europe
Lithuania,1997,10+,11371,5192,0.4566001231202181,Europe
Lithuania,1997,3-4,11371,1379,0.12127341482719198,Europe
Lithuania,1997,5-9,11371,3751,0.3298742414915135,Europe
Lithuania,2004,0-1,10997,360,0.03273620078203146,Europe
Lithuania,2004,1-2,10997,405,0.036828225879785396,Europe
Lithuania,2004,10+,10997,6642,0.6039829044284805,Europe
Lithuania,2004,3-4,10997,992,0.09020641993270892,Europe
Lithuania,2004,5-9,10997,2598,0.23624624897699373,Europe
Lithuania,2005,0-1,11097,466,0.041993331531044426,Europe
Lithuania,2005,1-2,11097,494,0.04451653600072092,Europe
Lithuania,2005,10+,11097,6800,0.6127782283500045,Europe
Lithuania,2005,3-4,11097,945,0.0851581508515815,Europe
Lithuania,2005,5-9,11097,2392,0.21555375326664863,Europe
Lithuania,2007,0-1,11336,533,0.047018348623853214,Europe
Lithuania,2007,1-2,11336,573,0.0505469301340861,Europe
Lithuania,2007,10+,11336,6868,0.6058574453069866,Europe
Lithuania,2007,3-4,11336,1150,0.10144671841919549,Europe
Lithuania,2007,5-9,11336,2212,0.19513055751587863,Europe
Lithuania,2008,0-1,10317,600,0.05815644082582146,Europe
Lithuania,2008,1-2,10317,586,0.056799457206552294,Europe
Lithuania,2008,10+,10317,6030,0.5844722302995057,Europe
Lithuania,2008,3-4,10317,1151,0.11156343898420083,Europe
Lithuania,2008,5-9,10317,1950,0.18900843268391973,Europe
Lithuania,2009,0-1,9270,563,0.060733549083063644,Europe
Lithuania,2009,1-2,9270,553,0.05965480043149946,Europe
Lithuania,2009,10+,9270,5362,0.5784250269687163,Europe
Lithuania,2009,3-4,9270,1083,0.1168284789644013,Europe
Lithuania,2009,5-9,9270,1709,0.1843581445523193,Europe
Lithuania,2010,0-1,10006,598,0.05976414151509095,Europe
Lithuania,2010,1-2,10006,684,0.06835898460923447,Europe
Lithuania,2010,10+,10006,5658,0.5654607235658605,Europe
Lithuania,2010,3-4,10006,1219,0.1218269038576854,Europe
Lithuania,2010,5-9,10006,1847,0.18458924645212874,Europe
Lithuania,2011,0-1,10341,532,0.05144570157624988,Europe
Lithuania,2011,1-2,10341,632,0.06111594623343971,Europe
Lithuania,2011,10+,10341,5755,0.5565225800212745,Europe
Lithuania,2011,3-4,10341,1362,0.13170873223092544,Europe
Lithuania,2011,5-9,10341,2060,0.19920703993811043,Europe
Lithuania,2012,0-1,10399,556,0.05346667948841235,Europe
Lithuania,2012,1-2,10399,552,0.05308202711799211,Europe
Lithuania,2012,10+,10399,5710,0.5490912587748822,Europe
Lithuania,2012,3-4,10399,1299,0.12491585729397058,Europe
Lithuania,2012,5-9,10399,2282,0.21944417732474275,Europe
Lithuania,2015,0-1,9371,559,0.059652118237114506,Europe
Lithuania,2015,1-2,9371,578,0.06167964998399317,Europe
Lithuania,2015,10+,9371,4992,0.532707288443069,Europe
Lithuania,2015,3-4,9371,974,0.10393768007683278,Europe
Lithuania,2015,5-9,9371,2268,0.2420232632589905,Europe
Lithuania,2016,0-1,8879,559,0.0629575402635432,Europe
Lithuania,2016,1-2,8879,518,0.05833990314224575,Europe
Lithuania,2016,10+,8879,4585,0.5163869805158239,Europe
Lithuania,2016,3-4,8879,1075,0.12107219281450614,Europe
Lithuania,2016,5-9,8879,2142,0.24124338326388106,Europe
Lithuania,2017,0-1,8518,320,0.037567504108945764,Europe
Lithuania,2017,1-2,8518,514,0.06034280347499413,Europe
Lithuania,2017,10+,8518,4708,0.5527119042028645,Europe
Lithuania,2017,3-4,8518,1031,0.12103780230100962,Europe
Lithuania,2017,5-9,8518,1945,0.22833998591218596,Europe
Lithuania,2018,0-1,8640,443,0.05127314814814815,Europe
Lithuania,2018,1-2,8640,521,0.060300925925925924,Europe
Lithuania,2018,10+,8640,4649,0.5380787037037037,Europe
Lithuania,2018,3-4,8640,1046,0.12106481481481482,Europe
Lithuania,2018,5-9,8640,1974,0.22847222222222222,Europe
Lithuania,2019,0-1,8683,551,0.06345733041575492,Europe
Lithuania,2019,1-2,8683,491,0.05654727628699758,Europe
Lithuania,2019,10+,8683,4587,0.5282736381434988,Europe
Lithuania,2019,3-4,8683,1094,0.12599332028100887,Europe
Lithuania,2019,5-9,8683,1945,0.2240009213405505,Europe
Lithuania,2021,0-1,7822,438,0.05599590897468678,Europe
Lithuania,2021,1-2,7822,457,0.05842495525441064,Europe
Lithuania,2021,10+,7822,3996,0.5108667859882383,Europe
Lithuania,2021,3-4,7822,1005,0.12848376374328815,Europe
Lithuania,2021,5-9,7822,1922,0.24571720787522372,Europe
Lithuania,2022,0-1,7395,350,0.04732927653820149,Europe
Lithuania,2022,1-2,7395,380,0.05138607167004733,Europe
Lithuania,2022,10+,7395,3998,0.5406355645706559,Europe
Lithuania,2022,3-4,7395,869,0.11751183231913455,Europe
Lithuania,2022,5-9,7395,1798,0.24313725490196078,Europe
Lithuania,2023,0-1,7231,421,0.05822154612086848,Europe
Lithuania,2023,1-2,7231,330,0.04563684137740285,Europe
Lithuania,2023,10+,7231,3914,0.5412805974277417,Europe
Lithuania,2023,3-4,7231,817,0.1129857557737519,Europe
Lithuania,2023,5-9,7231,1749,0.2418752593002351,Europe
Luxembourg,1995,0-1,727,22,0.030261348005502064,Europe
Luxembourg,1995,1-2,727,11,0.015130674002751032,Europe
Luxembourg,1995,10+,727,385,0.5295735900962861,Europe
Luxembourg,1995,3-4,727,128,0.17606602475928473,Europe
Luxembourg,1995,5-9,727,181,0.24896836313617607,Europe
Luxembourg,1996,0-1,817,15,0.01835985312117503,Europe
Luxembourg,1996,1-2,817,22,0.02692778457772338,Europe
Luxembourg,1996,10+,817,388,0.4749082007343941,Europe
Luxembourg,1996,3-4,817,133,0.16279069767441862,Europe
Luxembourg,1996,5-9,817,257,0.31456548347613217,Europe
Luxembourg,2004,0-1,1055,21,0.01990521327014218,Europe
Luxembourg,2004,1-2,1055,47,0.04454976303317536,Europe
Luxembourg,2004,10+,1055,590,0.5592417061611374,Europe
Luxembourg,2004,3-4,1055,137,0.12985781990521328,Europe
Luxembourg,2004,5-9,1055,260,0.24644549763033174,Europe
Luxembourg,2007,0-1,1106,21,0.0189873417721519,Europe
Luxembourg,2007,1-2,1106,33,0.029837251356238697,Europe
Luxembourg,2007,10+,1106,610,0.5515370705244123,Europe
Luxembourg,2007,3-4,1106,129,0.1166365280289331,Europe
Luxembourg,2007,5-9,1106,313,0.283001808318264,Europe
Luxembourg,2008,0-1,977,22,0.022517911975435005,Europe
Luxembourg,2008,1-2,977,40,0.04094165813715456,Europe
Luxembourg,2008,10+,977,543,0.5557830092118731,Europe
Luxembourg,2008,3-4,977,108,0.1105424769703173,Europe
Luxembourg,2008,5-9,977,264,0.27021494370522003,Europe
Luxembourg,2009,0-1,1052,18,0.017110266159695818,Europe
Luxembourg,2009,1-2,1052,37,0.03517110266159696,Europe
Luxembourg,2009,10+,1052,622,0.591254752851711,Europe
Luxembourg,2009,3-4,1052,113,0.10741444866920152,Europe
Luxembourg,2009,5-9,1052,259,0.2461977186311787,Europe
Luxembourg,2010,0-1,1083,19,0.017543859649122806,Europe
Luxembourg,2010,1-2,1083,34,0.03139427516158818,Europe
Luxembourg,2010,10+,1083,601,0.5549399815327793,Europe
Luxembourg,2010,3-4,1083,132,0.12188365650969529,Europe
Luxembourg,2010,5-9,1083,297,0.2742382271468144,Europe
Luxembourg,2013,0-1,1163,10,0.008598452278589854,Europe
Luxembourg,2013,1-2,1163,28,0.02407566638005159,Europe
Luxembourg,2013,10+,1163,709,0.6096302665520207,Europe
Luxembourg,2013,3-4,1163,125,0.10748065348237318,Europe
Luxembourg,2013,5-9,1163,291,0.25021496130696474,Europe
Luxembourg,2015,0-1,1345,21,0.015613382899628252,Europe
Luxembourg,2015,1-2,1345,37,0.0275092936802974,Europe
Luxembourg,2015,10+,1345,815,0.6059479553903345,Europe
Luxembourg,2015,3-4,1345,130,0.09665427509293681,Europe
Luxembourg,2015,5-9,1345,342,0.25427509293680295,Europe
Luxembourg,2016,0-1,1241,21,0.016921837228041903,Europe
Luxembourg,2016,1-2,1241,37,0.029814665592264304,Europe
Luxembourg,2016,10+,1241,758,0.6107977437550363,Europe
Luxembourg,2016,3-4,1241,114,0.09186140209508462,Europe
Luxembourg,2016,5-9,1241,311,0.2506043513295729,Europe
Luxembourg,2017,0-1,1192,38,0.031879194630872486,Europe
Luxembourg,2017,1-2,1192,36,0.030201342281879196,Europe
Luxembourg,2017,10+,1192,712,0.5973154362416108,Europe
Luxembourg,2017,3-4,1192,113,0.09479865771812081,Europe
Luxembourg,2017,5-9,1192,293,0.24580536912751677,Europe
Luxembourg,2018,0-1,1230,23,0.01869918699186992,Europe
Luxembourg,2018,1-2,1230,40,0.032520325203252036,Europe
Luxembourg,2018,10+,1230,731,0.5943089430894309,Europe
Luxembourg,2018,3-4,1230,151,0.12276422764227642,Europe
Luxembourg,2018,5-9,1230,283,0.23008130081300812,Europe
Luxembourg,2019,0-1,1906,79,0.041448058761804824,Europe
Luxembourg,2019,1-2,1906,77,0.040398740818468,Europe
Luxembourg,2019,10+,1906,1097,0.5755508919202519,Europe
Luxembourg,2019,3-4,1906,222,0.11647429171038824,Europe
Luxembourg,2019,5-9,1906,431,0.2261280167890871,Europe
Luxembourg,2020,0-1,1447,68,0.046993780234968904,Europe
Luxembourg,2020,1-2,1447,67,0.04630269523151347,Europe
Luxembourg,2020,10+,1447,797,0.5507947477539737,Europe
Luxembourg,2020,3-4,1447,187,0.12923289564616447,Europe
Luxembourg,2020,5-9,1447,327,0.22598479612992398,Europe
Luxembourg,2021,0-1,1400,75,0.05357142857142857,Europe
Luxembourg,2021,1-2,1400,65,0.04642857142857143,Europe
Luxembourg,2021,10+,1400,731,0.5221428571428571,Europe
Luxembourg,2021,3-4,1400,169,0.12071428571428572,Europe
Luxembourg,2021,5-9,1400,359,0.25642857142857145,Europe
Luxembourg,2022,0-1,1243,65,0.05229283990345937,Europe
Luxembourg,2022,1-2,1243,58,0.04666130329847144,Europe
Luxembourg,2022,10+,1243,695,0.5591311343523733,Europe
Luxembourg,2022,3-4,1243,148,0.11906677393403058,Europe
Luxembourg,2022,5-9,1243,277,0.22284794851166534,Europe
Luxembourg,2023,0-1,1359,83,0.061074319352465045,Europe
Luxembourg,2023,1-2,1359,81,0.059602649006622516,Europe
Luxembourg,2023,10+,1359,718,0.5283296541574687,Europe
Luxembourg,2023,3-4,1359,145,0.10669610007358352,Europe
Luxembourg,2023,5-9,1359,332,0.24429727740986018,Europe
Malta,2011,0-1,42,0,0,Europe
Malta,2011,1-2,42,0,0,Europe
Malta,2011,10+,42,40,0.9523809523809523,Europe
Malta,2011,3-4,42,0,0,Europe
Malta,2011,5-9,42,2,0.047619047619047616,Europe
Montenegro,2000,0-1,435,26,0.059770114942528735,Europe
Montenegro,2000,1-2,435,66,0.15172413793103448,Europe
Montenegro,2000,3-4,435,58,0.13333333333333333,Europe
Montenegro,2000,5-9,435,285,0.6551724137931034,Europe
Montenegro,2001,0-1,492,18,0.036585365853658534,Europe
Montenegro,2001,1-2,492,76,0.15447154471544716,Europe
Montenegro,2001,3-4,492,80,0.16260162601626016,Europe
Montenegro,2001,5-9,492,318,0.6463414634146342,Europe
Montenegro,2002,0-1,506,19,0.037549407114624504,Europe
Montenegro,2002,1-2,506,72,0.1422924901185771,Europe
Montenegro,2002,3-4,506,64,0.12648221343873517,Europe
Montenegro,2002,5-9,506,351,0.6936758893280632,Europe
Montenegro,2003,0-1,494,33,0.06680161943319839,Europe
Montenegro,2003,1-2,494,73,0.14777327935222673,Europe
Montenegro,2003,3-4,494,67,0.13562753036437247,Europe
Montenegro,2003,5-9,494,321,0.6497975708502024,Europe
Montenegro,2004,0-1,505,18,0.03564356435643564,Europe
Montenegro,2004,1-2,505,73,0.14455445544554454,Europe
Montenegro,2004,3-4,505,61,0.12079207920792079,Europe
Montenegro,2004,5-9,505,353,0.699009900990099,Europe
Montenegro,2005,0-1,499,15,0.03006012024048096,Europe
Montenegro,2005,1-2,499,85,0.17034068136272545,Europe
Montenegro,2005,3-4,499,74,0.14829659318637275,Europe
Montenegro,2005,5-9,499,325,0.6513026052104208,Europe
Montenegro,2006,0-1,470,18,0.03829787234042553,Europe
Montenegro,2006,1-2,470,63,0.13404255319148936,Europe
Montenegro,2006,3-4,470,74,0.1574468085106383,Europe
Montenegro,2006,5-9,470,315,0.6702127659574468,Europe
Montenegro,2007,0-1,453,54,0.11920529801324503,Europe
Montenegro,2007,1-2,453,46,0.10154525386313466,Europe
Montenegro,2007,10+,453,174,0.3841059602649007,Europe
Montenegro,2007,3-4,453,74,0.16335540838852097,Europe
Montenegro,2007,5-9,453,105,0.23178807947019867,Europe
Montenegro,2008,0-1,460,69,0.15,Europe
Montenegro,2008,1-2,460,22,0.04782608695652174,Europe
Montenegro,2008,10+,460,200,0.43478260869565216,Europe
Montenegro,2008,3-4,460,64,0.1391304347826087,Europe
Montenegro,2008,5-9,460,105,0.22826086956521738,Europe
Montenegro,2009,0-1,456,49,0.1074561403508772,Europe
Montenegro,2009,1-2,456,48,0.10526315789473684,Europe
Montenegro,2009,10+,456,167,0.36622807017543857,Europe
Montenegro,2009,3-4,456,81,0.17763157894736842,Europe
Montenegro,2009,5-9,456,111,0.24342105263157895,Europe
Montenegro,2011,0-1,471,56,0.11889596602972399,Europe
Montenegro,2011,1-2,471,44,0.09341825902335456,Europe
Montenegro,2011,10+,471,203,0.4309978768577495,Europe
Montenegro,2011,3-4,471,55,0.11677282377919321,Europe
Montenegro,2011,5-9,471,113,0.23991507430997877,Europe
Montenegro,2012,0-1,515,51,0.09902912621359224,Europe
Montenegro,2012,1-2,515,32,0.062135922330097085,Europe
Montenegro,2012,10+,515,228,0.44271844660194176,Europe
Montenegro,2012,3-4,515,84,0.16310679611650486,Europe
Montenegro,2012,5-9,515,120,0.23300970873786409,Europe
Montenegro,2013,0-1,499,50,0.10020040080160321,Europe
Montenegro,2013,1-2,499,29,0.05811623246492986,Europe
Montenegro,2013,10+,499,226,0.4529058116232465,Europe
Montenegro,2013,3-4,499,74,0.14829659318637275,Europe
Montenegro,2013,5-9,499,120,0.24048096192384769,Europe
Montenegro,2014,0-1,584,68,0.11643835616438356,Europe
Montenegro,2014,1-2,584,35,0.059931506849315065,Europe
Montenegro,2014,10+,584,272,0.4657534246575342,Europe
Montenegro,2014,3-4,584,67,0.11472602739726027,Europe
Montenegro,2014,5-9,584,142,0.24315068493150685,Europe
Montenegro,2016,0-1,703,83,0.11806543385490754,Europe
Montenegro,2016,1-2,703,41,0.05832147937411095,Europe
Montenegro,2016,10+,703,345,0.4907539118065434,Europe
Montenegro,2016,3-4,703,79,0.112375533428165,Europe
Montenegro,2016,5-9,703,155,0.22048364153627312,Europe
Montenegro,2017,0-1,765,88,0.11503267973856209,Europe
Montenegro,2017,1-2,765,57,0.07450980392156863,Europe
Montenegro,2017,10+,765,335,0.43790849673202614,Europe
Montenegro,2017,3-4,765,90,0.11764705882352941,Europe
Montenegro,2017,5-9,765,195,0.2549019607843137,Europe
Montenegro,2018,0-1,849,79,0.09305064782096584,Europe
Montenegro,2018,1-2,849,63,0.07420494699646643,Europe
Montenegro,2018,10+,849,403,0.4746760895170789,Europe
Montenegro,2018,3-4,849,133,0.15665488810365136,Europe
Montenegro,2018,5-9,849,171,0.20141342756183744,Europe
Montenegro,2019,0-1,841,86,0.10225921521997622,Europe
Montenegro,2019,1-2,841,58,0.06896551724137931,Europe
Montenegro,2019,10+,841,382,0.45422116527942924,Europe
Montenegro,2019,3-4,841,127,0.15101070154577884,Europe
Montenegro,2019,5-9,841,188,0.2235434007134364,Europe
Montenegro,2020,0-1,784,67,0.08545918367346939,Europe
Montenegro,2020,1-2,784,45,0.05739795918367347,Europe
Montenegro,2020,10+,784,359,0.45790816326530615,Europe
Montenegro,2020,3-4,784,97,0.12372448979591837,Europe
Montenegro,2020,5-9,784,216,0.2755102040816326,Europe
Montenegro,2021,0-1,768,53,0.06901041666666667,Europe
Montenegro,2021,1-2,768,49,0.06380208333333333,Europe
Montenegro,2021,10+,768,376,0.4895833333333333,Europe
Montenegro,2021,3-4,768,91,0.11848958333333333,Europe
Montenegro,2021,5-9,768,199,0.2591145833333333,Europe
Montenegro,2022,0-1,690,23,0.03333333333333333,Europe
Montenegro,2022,10+,690,344,0.4985507246376812,Europe
Montenegro,2022,3-4,690,154,0.22318840579710145,Europe
Montenegro,2022,5-9,690,169,0.24492753623188407,Europe
Montenegro,2023,0-1,775,33,0.04258064516129032,Europe
Montenegro,2023,10+,775,443,0.5716129032258065,Europe
Montenegro,2023,3-4,775,152,0.19612903225806452,Europe
Montenegro,2023,5-9,775,147,0.1896774193548387,Europe
Netherlands,1995,0-1,34170,967,0.0282996780801873,Europe
Netherlands,1995,1-2,34170,2109,0.06172080772607551,Europe
Netherlands,1995,10+,34170,16454,0.4815335089259584,Europe
Netherlands,1995,3-4,34170,5744,0.1681006731050629,Europe
Netherlands,1995,5-9,34170,8896,0.2603453321627158,Europe
Netherlands,1996,0-1,34871,810,0.02322847064896332,Europe
Netherlands,1996,1-2,34871,1831,0.0525078145163603,Europe
Netherlands,1996,10+,34871,16772,0.48097272805483066,Europe
Netherlands,1996,3-4,34871,5546,0.1590433311347538,Europe
Netherlands,1996,5-9,34871,9912,0.2842476556450919,Europe
Netherlands,2004,0-1,31098,1377,0.04427937487941347,Europe
Netherlands,2004,1-2,31098,1430,0.04598366454434369,Europe
Netherlands,2004,10+,31098,17754,0.5709048813428517,Europe
Netherlands,2004,3-4,31098,3434,0.11042510772396939,Europe
Netherlands,2004,5-9,31098,7103,0.22840697150942182,Europe
Netherlands,2007,0-1,31983,1258,0.039333395866554106,Europe
Netherlands,2007,1-2,31983,1251,0.03911452959384673,Europe
Netherlands,2007,10+,31983,18467,0.5774004940124441,Europe
Netherlands,2007,3-4,31983,3289,0.10283588156207986,Europe
Netherlands,2007,5-9,31983,7718,0.2413156989650752,Europe
Netherlands,2008,0-1,32236,1307,0.040544732597096414,Europe
Netherlands,2008,1-2,32236,1304,0.040451668941556024,Europe
Netherlands,2008,10+,32236,18799,0.5831678868345949,Europe
Netherlands,2008,3-4,32236,2995,0.09290854944782231,Europe
Netherlands,2008,5-9,32236,7831,0.2429271621789304,Europe
Netherlands,2009,0-1,30779,1355,0.04402352253159622,Europe
Netherlands,2009,1-2,30779,1297,0.04213912082913675,Europe
Netherlands,2009,10+,30779,17912,0.5819552292147243,Europe
Netherlands,2009,3-4,30779,2874,0.09337535332531921,Europe
Netherlands,2009,5-9,30779,7341,0.2385067740992235,Europe
Netherlands,2011,0-1,33755,1737,0.051459043104725224,Europe
Netherlands,2011,1-2,33755,1681,0.0498000296252407,Europe
Netherlands,2011,10+,33755,19398,0.574670419197156,Europe
Netherlands,2011,3-4,33755,3366,0.09971856021330174,Europe
Netherlands,2011,5-9,33755,7573,0.22435194785957635,Europe
Netherlands,2012,0-1,34721,1793,0.051640217735664296,Europe
Netherlands,2012,1-2,34721,1813,0.05221623801157801,Europe
Netherlands,2012,10+,34721,19947,0.5744938221825409,Europe
Netherlands,2012,3-4,34721,3579,0.10307882837475879,Europe
Netherlands,2012,5-9,34721,7589,0.21857089369545807,Europe
Netherlands,2013,0-1,33636,1506,0.04477345701034606,Europe
Netherlands,2013,1-2,33636,1506,0.04477345701034606,Europe
Netherlands,2013,10+,33636,19918,0.5921631585206326,Europe
Netherlands,2013,3-4,33636,3401,0.10111190391247472,Europe
Netherlands,2013,5-9,33636,7305,0.2171780235462005,Europe
Netherlands,2014,0-1,35409,1417,0.04001807450083312,Europe
Netherlands,2014,1-2,35409,1557,0.043971871558078454,Europe
Netherlands,2014,10+,35409,21539,0.6082916772571945,Europe
Netherlands,2014,3-4,35409,3381,0.0954841989324748,Europe
Netherlands,2014,5-9,35409,7515,0.21223417775141912,Europe
Netherlands,2015,0-1,34232,1347,0.03934914699696191,Europe
Netherlands,2015,1-2,34232,1450,0.042358027576536575,Europe
Netherlands,2015,10+,34232,20517,0.5993514839915868,Europe
Netherlands,2015,3-4,34232,3324,0.09710212666510867,Europe
Netherlands,2015,5-9,34232,7594,0.22183921476980603,Europe
Netherlands,2016,0-1,33414,1397,0.04180882264918896,Europe
Netherlands,2016,1-2,33414,1343,0.040192733584724964,Europe
Netherlands,2016,10+,33414,20349,0.6089962291255162,Europe
Netherlands,2016,3-4,33414,3011,0.09011192913150176,Europe
Netherlands,2016,5-9,33414,7314,0.21889028550906806,Europe
Netherlands,2017,0-1,32768,1487,0.045379638671875,Europe
Netherlands,2017,1-2,32768,1243,0.037933349609375,Europe
Netherlands,2017,10+,32768,19937,0.608428955078125,Europe
Netherlands,2017,3-4,32768,2898,0.08843994140625,Europe
Netherlands,2017,5-9,32768,7203,0.219818115234375,Europe
Netherlands,2018,0-1,30729,1365,0.044420579908230014,Europe
Netherlands,2018,1-2,30729,1265,0.041166324969898145,Europe
Netherlands,2018,10+,30729,18498,0.6019720784926291,Europe
Netherlands,2018,3-4,30729,2670,0.0868886068534609,Europe
Netherlands,2018,5-9,30729,6931,0.22555240977578184,Europe
Netherlands,2019,0-1,30041,1434,0.04773476249126194,Europe
Netherlands,2019,1-2,30041,1297,0.043174328417828964,Europe
Netherlands,2019,10+,30041,18042,0.600579208415166,Europe
Netherlands,2019,3-4,30041,2623,0.08731400419426784,Europe
Netherlands,2019,5-9,30041,6645,0.2211976964814753,Europe
Netherlands,2020,0-1,28965,1361,0.046987743828758845,Europe
Netherlands,2020,1-2,28965,1227,0.04236147074054894,Europe
Netherlands,2020,10+,28965,17388,0.6003107198342827,Europe
Netherlands,2020,3-4,28965,2551,0.08807181080614535,Europe
