country,year,duration_std,value,total_value,percent_of_total
Romania,2009,0-1,651,32341,0.020129247704152625
Romania,2009,0-1,1754,32341,0.054234562938684644
Romania,2009,1-2,2254,32341,0.0696948146315822
Romania,2009,3-4,2111,32341,0.0652731826474135
Romania,2009,3-4,1876,32341,0.05800686435175165
Romania,2009,5-9,1832,32341,0.05664636220277666
Romania,2009,5-9,1502,32341,0.04644259608546427
Romania,2009,5-9,1400,32341,0.04328870474011317
Romania,2009,5-9,1344,32341,0.041557156550508643
Romania,2009,5-9,1262,32341,0.039021675272873445
Romania,2009,10+,1188,32341,0.0367335580223246
Romania,2009,10+,1108,32341,0.03425991775146099
Romania,2009,10+,1078,32341,0.03333230264988714
Romania,2009,10+,1044,32341,0.032281005534770105
Romania,2009,10+,936,32341,0.028941591169104233
Romania,2009,10+,966,32341,0.029869206270678086
Romania,2009,10+,894,32341,0.02764293002690084
Romania,2009,10+,871,32341,0.02693175844902755
Romania,2009,10+,924,32341,0.028570545128474692
Romania,2009,10+,823,32341,0.025447574286509383
Romania,2009,10+,723,32341,0.022355523947929872
Romania,2009,10+,686,32341,0.021211465322655453
Romania,2009,10+,633,32341,0.019572678643208313
Romania,2009,10+,535,32341,0.01654246931140039
Romania,2009,10+,493,32341,0.015243808169196994
Romania,2009,10+,419,32341,0.012955690918648156
Romania,2009,10+,387,32341,0.011966234810302711
Romania,2009,10+,376,32341,0.011626109273058965
Romania,2009,10+,321,32341,0.009925481586840234
Romania,2009,10+,291,32341,0.00899786648526638
Romania,2009,10+,1659,32341,0.0512971151170341
Romania,2008,0-1,733,35685,0.020540843491663165
Romania,2008,0-1,2157,35685,0.06044556536359815
Romania,2008,1-2,2315,35685,0.064873196020737
Romania,2008,3-4,2162,35685,0.06058568025781141
Romania,2008,3-4,2140,35685,0.05996917472327309
Romania,2008,5-9,1816,35685,0.05088972957825417
Romania,2008,5-9,1647,35685,0.046153846153846156
Romania,2008,5-9,1509,35685,0.04228667507356032
Romania,2008,5-9,1484,35685,0.04158610060249405
Romania,2008,5-9,1482,35685,0.041530054644808745
Romania,2008,10+,1375,35685,0.03853159590864509
Romania,2008,10+,1231,35685,0.03449628695530335
Romania,2008,10+,1194,35685,0.033459436738125264
Romania,2008,10+,1145,35685,0.03208631077483536
Romania,2008,10+,1062,35685,0.029760403530895336
Romania,2008,10+,1069,35685,0.029956564382793892
Romania,2008,10+,1046,35685,0.02931203586941292
Romania,2008,10+,1064,35685,0.029816449488580636
Romania,2008,10+,1004,35685,0.028135070758021578
Romania,2008,10+,857,35685,0.024015692868151885
Romania,2008,10+,849,35685,0.023791509037410678
Romania,2008,10+,756,35685,0.021185372005044136
Romania,2008,10+,660,35685,0.018495166036149643
Romania,2008,10+,586,35685,0.016421465601793472
Romania,2008,10+,535,35685,0.014992293680818272
Romania,2008,10+,480,35685,0.013451029844472467
Romania,2008,10+,466,35685,0.013058708140675354
Romania,2008,10+,425,35685,0.011909766008126665
Romania,2008,10+,371,35685,0.010396525150623512
Romania,2008,10+,354,35685,0.009920134510298445
Romania,2008,10+,308,35685,0.0086310774835365
Romania,2008,10+,1403,35685,0.039316239316239315
Romania,2008,10+,0,35685,0
Romania,2008,10+,0,35685,0
Romania,2008,10+,0,35685,0
Romania,2008,10+,0,35685,0
Romania,2007,0-1,960,36308,0.02644045389445852
Romania,2007,0-1,2294,36308,0.0631816679519665
Romania,2007,1-2,2269,36308,0.06249311446513165
Romania,2007,3-4,2172,36308,0.059821526936212406
Romania,2007,3-4,2060,36308,0.05673680731519225
Romania,2007,5-9,1865,36308,0.051366090117880354
Romania,2007,5-9,1711,36308,0.04712460063897764
Romania,2007,5-9,1685,36308,0.04640850501266938
Romania,2007,5-9,1602,36308,0.044122507436377655
Romania,2007,5-9,1511,36308,0.041616172744298775
Romania,2007,10+,1404,36308,0.038669163820645586
Romania,2007,10+,1330,36308,0.03663104549961441
Romania,2007,10+,1185,36308,0.03263743527597224
Romania,2007,10+,1180,36308,0.03249972457860527
Romania,2007,10+,1121,36308,0.030874738349675003
Romania,2007,10+,1158,36308,0.03189379751019059
Romania,2007,10+,1135,36308,0.03126032830230252
Romania,2007,10+,1036,36308,0.02853365649443649
Romania,2007,10+,943,36308,0.025972237523410817
Romania,2007,10+,883,36308,0.024319709155007162
Romania,2007,10+,716,36308,0.019720171862950314
Romania,2007,10+,724,36308,0.01994050897873747
Romania,2007,10+,611,36308,0.016828247218243914
Romania,2007,10+,537,36308,0.014790128897212736
Romania,2007,10+,516,36308,0.014211743968271455
Romania,2007,10+,498,36308,0.013715985457750358
Romania,2007,10+,443,36308,0.012201167786713672
Romania,2007,10+,443,36308,0.012201167786713672
Romania,2007,10+,377,36308,0.010383386581469648
Romania,2007,10+,326,36308,0.00897873746832654
Romania,2007,10+,264,36308,0.007271124820976093
Romania,2007,10+,254,36308,0.006995703426242151
Romania,2007,10+,185,36308,0.005095295802577944
Romania,2007,10+,192,36308,0.005288090778891704
Romania,2007,10+,115,36308,0.003167346039440344
Romania,2007,10+,603,36308,0.01660791010245676
Romania,1997,0-1,1012,34752,0.02912062615101289
Romania,1997,0-1,2792,34752,0.08034069981583794
Romania,1997,1-2,2490,34752,0.07165055248618785
Romania,1997,3-4,2396,34752,0.06894567219152854
Romania,1997,3-4,2314,34752,0.06658609576427256
Romania,1997,5-9,2243,34752,0.06454304788213629
Romania,1997,5-9,2215,34752,0.06373733885819521
Romania,1997,5-9,1943,34752,0.05591045119705341
Romania,1997,5-9,1811,34752,0.05211210865561694
Romania,1997,5-9,1539,34752,0.04428522099447514
Romania,1997,10+,5437,34752,0.15645142725598526
Romania,1997,10+,3781,34752,0.1087994935543278
Romania,1997,10+,4779,34752,0.13751726519337015
Romania,1996,0-1,1048,35586,0.029449783622773
Romania,1996,0-1,2853,35586,0.080171977744056655
Romania,1996,1-2,2696,35586,0.07576013038835497
Romania,1996,3-4,2614,35586,0.07345585342550441
Romania,1996,3-4,2476,35586,0.06957792390265835
Romania,1996,5-9,2590,35586,0.07278143089979205
Romania,1996,5-9,2267,35586,0.06370482774124656
Romania,1996,5-9,2005,35586,0.056342381835553304
Romania,1996,5-9,1711,35586,0.04808070589557691
Romania,1996,5-9,1470,35586,0.04130837969988198
Romania,1996,10+,5383,35586,0.1512673523295678
Romania,1996,10+,3823,35586,0.10742988815826449
Romania,1996,10+,4650,35586,0.1306693643567695
Romania,1995,0-1,979,34906,0.02804675413968945
Romania,1995,0-1,2799,34906,0.08018678737179855
Romania,1995,1-2,2828,34906,0.08101759009912336
Romania,1995,3-4,2772,34906,0.07941328138428923
Romania,1995,3-4,2825,34906,0.0809316449894001
Romania,1995,5-9,2362,34906,0.0676674497221108
Romania,1995,5-9,2214,34906,0.06342749097576347
Romania,1995,5-9,1936,34906,0.05546324414140835
Romania,1995,5-9,1660,34906,0.04755629404686873
Romania,1995,5-9,1458,34906,0.04176932332550278
Romania,1995,10+,5154,34906,0.1476536985045551
Romania,1995,10+,3708,34906,0.10622815561794534
Romania,1995,10+,4211,34906,0.12063828568154472
Russia,2011,0-1,33567,669376,0.050146703795773975
Russia,2011,0-1,50768,669376,0.07584377091500144
Russia,2011,1-2,58099,669376,0.08679576202313796
Russia,2011,3-4,57871,669376,0.08645514628549575
Russia,2011,3-4,50042,669376,0.07475917869777225
Russia,2011,5-9,165467,669376,0.24719589587914714
Russia,2011,10+,82645,669376,0.12346573525193613
Russia,2011,10+,60911,669376,0.0909966894540587
Russia,2011,10+,109624,669376,0.16377043694425852
Russia,1995,0-1,23102,665904,0.034692688435570294
Russia,1995,0-1,44046,665904,0.06614466950191018
Russia,1995,1-2,47620,665904,0.07151180951007953
Russia,1995,3-4,51423,665904,0.07722284293231457
Russia,1995,3-4,51117,665904,0.07676331723491675
Russia,1995,5-9,191986,665904,0.28830882529613877
Russia,1995,10+,111310,665904,0.16715622672337155
Russia,1995,10+,72394,665904,0.10871537038371898
Russia,1995,10+,72570,665904,0.108979672745621
San Marino,2020,0-1,0,53,0
San Marino,2020,0-1,0,53,0
San Marino,2020,1-2,0,53,0
San Marino,2020,3-4,1,53,0.018867924528301886
San Marino,2020,3-4,0,53,0
San Marino,2020,5-9,4,53,0.07547169811320754
San Marino,2020,5-9,1,53,0.018867924528301886
San Marino,2020,5-9,2,53,0.03773584905660377
San Marino,2020,5-9,3,53,0.05660377358490566
San Marino,2020,5-9,1,53,0.018867924528301886
San Marino,2020,10+,11,53,0.20754716981132076
San Marino,2020,10+,12,53,0.22641509433962265
San Marino,2020,10+,4,53,0.07547169811320754
San Marino,2020,10+,14,53,0.2641509433962264
San Marino,2014,0-1,0,51,0
San Marino,2014,0-1,0,51,0
San Marino,2014,1-2,0,51,0
San Marino,2014,3-4,1,51,0.0196078431372549
San Marino,2014,3-4,3,51,0.058823529411764705
San Marino,2014,5-9,2,51,0.0392156862745098
San Marino,2014,5-9,3,51,0.058823529411764705
San Marino,2014,5-9,3,51,0.058823529411764705
San Marino,2014,5-9,1,51,0.0196078431372549
San Marino,2014,5-9,3,51,0.058823529411764705
San Marino,2014,10+,7,51,0.13725490196078433
San Marino,2014,10+,9,51,0.17647058823529413
San Marino,2014,10+,8,51,0.1568627450980392
San Marino,2014,10+,11,51,0.21568627450980393
San Marino,2012,0-1,0,49,0
San Marino,2012,0-1,0,49,0
San Marino,2012,1-2,0,49,0
San Marino,2012,3-4,1,49,0.02040816326530612
San Marino,2012,3-4,1,49,0.02040816326530612
San Marino,2012,5-9,2,49,0.04081632653061224
San Marino,2012,5-9,2,49,0.04081632653061224
San Marino,2012,5-9,4,49,0.08163265306122448
San Marino,2012,5-9,4,49,0.08163265306122448
San Marino,2012,5-9,1,49,0.02040816326530612
San Marino,2012,10+,1,49,0.02040816326530612
San Marino,2012,10+,3,49,0.061224489795918366
San Marino,2012,10+,1,49,0.02040816326530612
San Marino,2012,10+,2,49,0.04081632653061224
San Marino,2012,10+,1,49,0.02040816326530612
San Marino,2012,10+,1,49,0.02040816326530612
San Marino,2012,10+,0,49,0
San Marino,2012,10+,2,49,0.04081632653061224
San Marino,2012,10+,1,49,0.02040816326530612
San Marino,2012,10+,1,49,0.02040816326530612
San Marino,2012,10+,2,49,0.04081632653061224
San Marino,2012,10+,2,49,0.04081632653061224
San Marino,2012,10+,1,49,0.02040816326530612
San Marino,2012,10+,2,49,0.04081632653061224
San Marino,2012,10+,1,49,0.02040816326530612
San Marino,2012,10+,1,49,0.02040816326530612
San Marino,2012,10+,1,49,0.02040816326530612
San Marino,2012,10+,1,49,0.02040816326530612
San Marino,2012,10+,1,49,0.02040816326530612
San Marino,2012,10+,0,49,0
San Marino,2012,10+,0,49,0
San Marino,2012,10+,0,49,0
San Marino,2012,10+,1,49,0.02040816326530612
San Marino,2012,10+,1,49,0.02040816326530612
San Marino,2012,10+,1,49,0.02040816326530612
San Marino,2012,10+,6,49,0.12244897959183673
San Marino,2011,0-1,3,82,0.036585365853658534
San Marino,2011,3-4,11,82,0.13414634146341464
San Marino,2011,5-9,23,82,0.2804878048780488
San Marino,2011,5-9,8,82,0.0975609756097561
San Marino,2011,10+,19,82,0.23170731707317074
San Marino,2011,10+,12,82,0.14634146341463414
San Marino,2011,10+,6,82,0.07317073170731707
San Marino,2010,0-1,4,61,0.06557377049180328
San Marino,2010,3-4,10,61,0.16393442622950818
San Marino,2010,5-9,14,61,0.22950819672131148
San Marino,2010,5-9,7,61,0.11475409836065574
San Marino,2010,10+,20,61,0.32786885245901637
San Marino,2010,10+,4,61,0.06557377049180328
San Marino,2010,10+,2,61,0.03278688524590164
San Marino,2009,0-1,2,63,0.031746031746031744
San Marino,2009,3-4,10,63,0.15873015873015872
San Marino,2009,5-9,13,63,0.20634920634920634
San Marino,2009,5-9,6,63,0.09523809523809523
San Marino,2009,10+,18,63,0.2857142857142857
San Marino,2009,10+,12,63,0.19047619047619047
San Marino,2009,10+,2,63,0.031746031746031744
San Marino,2008,0-1,0,71,0
San Marino,2008,3-4,13,71,0.18309859154929578
San Marino,2008,5-9,18,71,0.2535211267605634
San Marino,2008,5-9,8,71,0.11267605633802817
San Marino,2008,10+,18,71,0.2535211267605634
San Marino,2008,10+,12,71,0.16901408450704225
San Marino,2008,10+,2,71,0.028169014084507043
San Marino,2007,0-1,2,66,0.030303030303030304
San Marino,2007,3-4,13,66,0.19696969696969696
San Marino,2007,5-9,11,66,0.16666666666666666
San Marino,2007,5-9,7,66,0.10606060606060606
San Marino,2007,10+,24,66,0.36363636363636365
San Marino,2007,10+,6,66,0.09090909090909091
San Marino,2007,10+,3,66,0.045454545454545456
San Marino,2006,0-1,1,85,0.011764705882352941
San Marino,2006,3-4,16,85,0.18823529411764706
San Marino,2006,5-9,16,85,0.18823529411764706
San Marino,2006,5-9,12,85,0.1411764705882353
San Marino,2006,10+,27,85,0.3176470588235294
San Marino,2006,10+,9,85,0.10588235294117647
San Marino,2006,10+,4,85,0.047058823529411764
San Marino,2005,0-1,2,61,0.03278688524590164
San Marino,2005,3-4,13,61,0.21311475409836064
San Marino,2005,5-9,10,61,0.16393442622950818
San Marino,2005,5-9,12,61,0.19672131147540983
San Marino,2005,10+,15,61,0.2459016393442623
San Marino,2005,10+,9,61,0.14754098360655737
San Marino,2005,10+,0,61,0
San Marino,2004,0-1,1,62,0.016129032258064516
San Marino,2004,3-4,14,62,0.22580645161290322
San Marino,2004,5-9,8,62,0.12903225806451613
San Marino,2004,5-9,8,62,0.12903225806451613
San Marino,2004,10+,18,62,0.2903225806451613
San Marino,2004,10+,11,62,0.1774193548387097
San Marino,2004,10+,2,62,0.03225806451612903
San Marino,1995,0-1,0,28,0
San Marino,1995,0-1,1,28,0.03571428571428571
San Marino,1995,1-2,1,28,0.03571428571428571
San Marino,1995,3-4,4,28,0.14285714285714285
San Marino,1995,3-4,1,28,0.03571428571428571
San Marino,1995,5-9,1,28,0.03571428571428571
San Marino,1995,5-9,2,28,0.07142857142857142
San Marino,1995,5-9,0,28,0
San Marino,1995,5-9,0,28,0
San Marino,1995,5-9,0,28,0
San Marino,1995,10+,6,28,0.21428571428571427
San Marino,1995,10+,10,28,0.35714285714285715
San Marino,1995,10+,2,28,0.07142857142857142
Serbia,2023,0-1,464,10175,0.045601965601965604
Serbia,2023,0-1,582,10175,0.057199017199017196
Serbia,2023,1-2,477,10175,0.04687960687960688
Serbia,2023,3-4,501,10175,0.049238329238329236
Serbia,2023,3-4,544,10175,0.053464373464373466
Serbia,2023,5-9,532,10175,0.05228501228501228
Serbia,2023,5-9,473,10175,0.046486486486486484
Serbia,2023,5-9,398,10175,0.039115479115479114
Serbia,2023,5-9,380,10175,0.03734643734643735
Serbia,2023,5-9,372,10175,0.03656019656019656
Serbia,2023,10+,1446,10175,0.14211302211302212
Serbia,2023,10+,1355,10175,0.13316953316953317
Serbia,2023,10+,1028,10175,0.10103194103194103
Serbia,2023,10+,1623,10175,0.1595085995085995
Serbia,2022,0-1,385,9813,0.03923366962193009
Serbia,2022,0-1,448,9813,0.0456537246509732
Serbia,2022,1-2,491,9813,0.050035666972383576
Serbia,2022,3-4,586,9813,0.05971670233363905
Serbia,2022,3-4,574,9813,0.05849383470905941
Serbia,2022,5-9,505,9813,0.05146234586772649
Serbia,2022,5-9,424,9813,0.04320798940181392
Serbia,2022,5-9,420,9813,0.042800366860287375
Serbia,2022,5-9,366,9813,0.037297462549679
Serbia,2022,5-9,343,9813,0.034953632935901355
Serbia,2022,10+,1437,9813,0.1464383980434118
Serbia,2022,10+,1276,9813,0.1300315907469683
Serbia,2022,10+,986,9813,0.1004789564862937
Serbia,2022,10+,1572,9813,0.16019565881993275
Serbia,2021,0-1,358,9790,0.036567926455566904
Serbia,2021,0-1,514,9790,0.05250255362614913
Serbia,2021,1-2,610,9790,0.06230847803881512
Serbia,2021,3-4,543,9790,0.055464759959141983
Serbia,2021,3-4,527,9790,0.05383043922369765
Serbia,2021,5-9,461,9790,0.04708886618998979
Serbia,2021,5-9,436,9790,0.044535240040858015
Serbia,2021,5-9,352,9790,0.035955056179775284
Serbia,2021,5-9,349,9790,0.03564862104187947
Serbia,2021,5-9,322,9790,0.03289070480081716
Serbia,2021,10+,1529,9790,0.15617977528089888
Serbia,2021,10+,1248,9790,0.1274770173646578
Serbia,2021,10+,983,9790,0.10040858018386108
Serbia,2021,10+,1558,9790,0.15914198161389173
Serbia,2020,0-1,337,8687,0.03879359963163347
Serbia,2020,0-1,515,8687,0.059283987567629794
Serbia,2020,1-2,534,8687,0.06147116380798895
Serbia,2020,3-4,501,8687,0.057672384022101994
Serbia,2020,3-4,439,8687,0.05053528260619316
Serbia,2020,5-9,420,8687,0.048348106365834004
Serbia,2020,5-9,383,8687,0.04408886842408196
Serbia,2020,5-9,324,8687,0.03729711062507195
Serbia,2020,5-9,318,8687,0.03660642339127432
Serbia,2020,5-9,289,8687,0.033268101761252444
Serbia,2020,10+,1284,8687,0.14780706803269253
Serbia,2020,10+,1104,8687,0.12708645101876367
Serbia,2020,10+,844,8687,0.09715667088753309
Serbia,2020,10+,1395,8687,0.16058478185794867
Serbia,2019,0-1,479,10899,0.04394898614551794
Serbia,2019,0-1,686,10899,0.06294155427103404
Serbia,2019,1-2,642,10899,0.05890448665015139
Serbia,2019,3-4,629,10899,0.05771171667125424
Serbia,2019,3-4,599,10899,0.05495917056610698
Serbia,2019,5-9,536,10899,0.04917882374529774
Serbia,2019,5-9,456,10899,0.04183870079823837
Serbia,2019,5-9,420,10899,0.038535645472061654
Serbia,2019,5-9,378,10899,0.03468208092485549
Serbia,2019,5-9,355,10899,0.032571795577575925
Serbia,2019,10+,1542,10899,0.14148086980456923
Serbia,2019,10+,1363,10899,0.1250573447105239
Serbia,2019,10+,1014,10899,0.09303605835397744
Serbia,2019,10+,1800,10899,0.16515276630883569
Serbia,2018,0-1,443,9995,0.04432216108054027
Serbia,2018,0-1,621,9995,0.062131065532766386
Serbia,2018,1-2,623,9995,0.06233116558279139
Serbia,2018,3-4,543,9995,0.0543271635817909
Serbia,2018,3-4,492,9995,0.049224612306153076
Serbia,2018,5-9,419,9995,0.04192096048024012
Serbia,2018,5-9,397,9995,0.03971985992996498
Serbia,2018,5-9,361,9995,0.03611805902951476
Serbia,2018,5-9,321,9995,0.03211605802901451
Serbia,2018,5-9,353,9995,0.035317658829414705
Serbia,2018,10+,1537,9995,0.1537768884442221
Serbia,2018,10+,1288,9995,0.12886443221610805
Serbia,2018,10+,987,9995,0.09874937468734367
Serbia,2018,10+,1610,9995,0.16108054027013508
Serbia,2017,0-1,368,9262,0.03973223925717988
Serbia,2017,0-1,545,9262,0.058842582595551716
Serbia,2017,1-2,552,9262,0.05959835888576981
Serbia,2017,3-4,546,9262,0.05895055063701145
Serbia,2017,3-4,451,9262,0.048693586698337295
Serbia,2017,5-9,397,9262,0.042863312459511985
Serbia,2017,5-9,412,9262,0.0444828330814079
Serbia,2017,5-9,375,9262,0.04048801554739797
Serbia,2017,5-9,343,9262,0.037033038220686675
Serbia,2017,5-9,339,9262,0.03660116605484776
Serbia,2017,10+,1401,9262,0.1512632260850788
Serbia,2017,10+,1197,9262,0.12923774562729431
Serbia,2017,10+,943,9262,0.10181386309652343
Serbia,2017,10+,1393,9262,0.15039948175340098
Serbia,2016,0-1,390,9046,0.04311297811187265
Serbia,2016,0-1,551,9046,0.06091089984523546
Serbia,2016,1-2,545,9046,0.06024762325889896
Serbia,2016,3-4,481,9046,0.053172673004642936
Serbia,2016,3-4,473,9046,0.05228830422286093
Serbia,2016,5-9,375,9046,0.041454786646031395
Serbia,2016,5-9,398,9046,0.04399734689365466
Serbia,2016,5-9,338,9046,0.03736458103028963
Serbia,2016,5-9,368,9046,0.04068096396197214
Serbia,2016,5-9,323,9046,0.035706389564448375
Serbia,2016,10+,1416,9046,0.15653327437541456
Serbia,2016,10+,1104,9046,0.12204289188591642
Serbia,2016,10+,943,9046,0.10424497015255361
Serbia,2016,10+,1341,9046,0.14824231704620827
Serbia,2014,0-1,284,7614,0.03729971105857631
Serbia,2014,0-1,397,7614,0.05214079327554505
Serbia,2014,1-2,390,7614,0.0512214342001576
Serbia,2014,3-4,350,7614,0.04596795376937221
Serbia,2014,3-4,360,7614,0.04728132387706856
Serbia,2014,5-9,359,7614,0.047149986866298926
Serbia,2014,5-9,337,7614,0.04426057262936695
Serbia,2014,5-9,293,7614,0.03848174415550302
Serbia,2014,5-9,315,7614,0.041371158392434985
Serbia,2014,5-9,297,7614,0.03900709219858156
Serbia,2014,10+,1329,7614,0.17454688731284476
Serbia,2014,10+,970,7614,0.12739690044654584
